CpG_Site	Coefficient	Mean_Beta_Value	Predictor
cg18568930	-0.00124205434498641	0	EpiScore_3311-27
cg09249173	-0.00559437746339373	0	EpiScore_3311-27
cg11820021	-0.00454242242608891	0	EpiScore_3311-27
cg03536664	0.00176012416105966	0	EpiScore_3311-27
cg10424303	0.0124423411675486	0	EpiScore_3311-27
cg04937744	0.00437845639815819	0	EpiScore_3311-27
cg08312198	0.00209365904586797	0	EpiScore_3311-27
cg14110920	0.00611109830276914	0	EpiScore_3311-27
cg21537623	0.00515510168494224	0	EpiScore_3311-27
cg09720701	0.000562463173919653	0	EpiScore_3311-27
cg25932713	0.00952114523504745	0	EpiScore_3311-27
cg08388455	0.0065659828566049	0	EpiScore_3311-27
cg00519039	0.0046679240344411	0	EpiScore_3311-27
cg04657517	-0.012120673337764	0	EpiScore_3311-27
cg24101009	-0.00813972617939733	0	EpiScore_3311-27
cg16530491	-0.00234061235578899	0	EpiScore_3311-27
cg25966489	-0.00854319401474688	0	EpiScore_3311-27
cg03677929	0.00777010516354333	0	EpiScore_3311-27
cg17159537	0.000142230092216805	0	EpiScore_3311-27
cg06857018	-0.00836282834331984	0	EpiScore_3311-27
cg04127303	0.00442454292140821	0	EpiScore_3311-27
cg13647349	0.00861098628509595	0	EpiScore_3311-27
cg11234447	0.00197047512884885	0	EpiScore_3311-27
cg26820845	-0.00886972746767083	0	EpiScore_3311-27
cg01757548	0.0171170805155049	0	EpiScore_3311-27
cg09511662	-0.0118795290041838	0	EpiScore_3311-27
cg23387863	-0.0235282548427757	0	EpiScore_3311-27
cg12462705	0.00903620751385104	0	EpiScore_3311-27
cg08806699	-0.0102389154807648	0	EpiScore_3311-27
cg07268431	-0.0103297359618384	0	EpiScore_3311-27
cg19598479	-0.0026207459913547	0	EpiScore_3311-27
cg07478098	-0.00232737974817892	0	EpiScore_3311-27
cg17777009	0.00238631145946867	0	EpiScore_3311-27
cg06085204	-0.00266329711435246	0	EpiScore_3311-27
cg14612870	-0.00379411322293486	0	EpiScore_3311-27
cg26824615	-0.00584438273555441	0	EpiScore_3311-27
cg15615575	-0.00363524828133899	0	EpiScore_3311-27
cg00542975	0.00891644822545775	0	EpiScore_3311-27
cg01542423	0.0246824270340269	0	EpiScore_3311-27
cg01999787	0.011202897238444	0	EpiScore_3311-27
cg14517133	-0.0126255332476008	0	EpiScore_3311-27
cg15006881	0.0184656340354907	0	EpiScore_3311-27
cg04503319	0.00394514315975804	0	EpiScore_3316-58
cg22678136	-0.0244802910868292	0	EpiScore_3316-58
cg05575921	-0.0482544076079941	0	EpiScore_3316-58
cg22190437	-0.000903910779192229	0	EpiScore_3316-58
cg03097336	-0.0142650713175255	0	EpiScore_3316-58
cg10547527	0.0112200007982294	0	EpiScore_3316-58
cg03320005	-0.0118553836345095	0	EpiScore_3316-58
cg13511115	-0.00552218027344655	0	EpiScore_3316-58
cg00332680	0.00325614566177908	0	EpiScore_3316-58
cg25211622	0.00452463554950744	0	EpiScore_3316-58
cg19356117	-0.0198583694873029	0	EpiScore_3316-58
cg08322205	-0.0058198805605963	0	EpiScore_3316-58
cg22348001	0.0211229403241895	0	EpiScore_3316-58
cg01285435	0.00827547383011463	0	EpiScore_3316-58
cg20713898	-0.00434313801097949	0	EpiScore_3316-58
cg21566642	-0.0200337829797402	0	EpiScore_3316-58
cg26703758	-0.0167265559004369	0	EpiScore_3316-58
cg24003560	0.0117776594167035	0	EpiScore_3316-58
cg01352468	-0.00313673225159262	0	EpiScore_3316-58
cg19859270	-0.00468765023935996	0	EpiScore_3316-58
cg26125366	-0.00764448844240409	0	EpiScore_3316-58
cg10517650	0.0118574020686646	0	EpiScore_3316-58
cg02642891	0.00366813690540597	0	EpiScore_3316-58
cg08189280	0.0121801123393652	0	EpiScore_3316-58
cg20387347	0.0158770375426182	0	EpiScore_3316-58
cg17474545	0.00394666980088287	0	EpiScore_3316-58
cg06553792	0.00850781656416488	0	EpiScore_3316-58
cg12479098	0.0202437850805283	0	EpiScore_3316-58
cg09719269	0.00668442770242399	0	EpiScore_3316-58
cg04551776	-0.00497566979304966	0	EpiScore_3316-58
cg26124717	0.00408075544056883	0	EpiScore_3316-58
cg26958486	-0.00496249391530366	0	EpiScore_3316-58
cg19486271	0.00909838918720907	0	EpiScore_3316-58
cg05364567	0.00501885849287113	0	EpiScore_3316-58
cg05516328	0.0164450787763857	0	EpiScore_3316-58
cg18650367	-0.0149193870455718	0	EpiScore_3316-58
cg11565007	0.00346028238663874	0	EpiScore_3316-58
cg17468855	0.000505801399135955	0	EpiScore_3316-58
cg08738300	-0.000406695736613454	0	EpiScore_3316-58
cg25189904	-0.0198743094773184	0	EpiScore_3316-58
cg11619995	-0.00296795865534932	0	EpiScore_3316-58
cg10919522	-0.00134317169539213	0	EpiScore_3316-58
cg26703534	-0.0168566735624743	0	EpiScore_3316-58
cg26008509	0.0129362259270426	0	EpiScore_3316-58
cg26998078	-0.0125667344981239	0	EpiScore_3316-58
cg10746224	0.0141342698141123	0	EpiScore_3316-58
cg08843623	0.0126599016587806	0	EpiScore_3316-58
cg02442900	0.00475109195511066	0	EpiScore_3316-58
cg07004386	0.0172498791883606	0	EpiScore_3316-58
cg22852840	-0.00620308021822369	0	EpiScore_3316-58
cg16383222	0.000972334522627621	0	EpiScore_3316-58
cg23576855	-0.00256739995345285	0	EpiScore_3316-58
cg03170725	-0.0034360586085547	0	EpiScore_3324-51
cg05575921	0.072160330301237	0	EpiScore_3324-51
cg01704924	-0.00266207425498755	0	EpiScore_3324-51
cg09179249	0.00218906078899218	0	EpiScore_3324-51
cg26574080	0.0017200962045863	0	EpiScore_3324-51
cg04497176	0.0133141763849016	0	EpiScore_3324-51
cg01085362	0.00105661451906258	0	EpiScore_3324-51
cg22127491	0.00447892294089837	0	EpiScore_3324-51
cg09268982	-0.00855708561980562	0	EpiScore_3324-51
cg22140261	-0.0281315168667986	0	EpiScore_3324-51
cg02026948	-0.0169430358916781	0	EpiScore_3324-51
cg00309339	-0.0148952093643231	0	EpiScore_3324-51
cg13029400	0.0202365508681443	0	EpiScore_3324-51
cg01121712	1.74630552022091e-05	0	EpiScore_3324-51
cg26572042	-0.0119425694919919	0	EpiScore_3324-51
cg12177810	-0.000753956620112414	0	EpiScore_3324-51
cg27173677	-0.0135944648326748	0	EpiScore_3324-51
cg14544631	-0.0010689268051204	0	EpiScore_3324-51
cg20462360	0.0121949242935863	0	EpiScore_3324-51
cg25678929	0.00425758690207977	0	EpiScore_3324-51
cg17996329	0.00686940417342358	0	EpiScore_3324-51
cg00960509	0.0030999767099999	0	EpiScore_3324-51
cg26181907	-0.0075399684633397	0	EpiScore_3324-51
cg16018152	0.037475439881608	0	EpiScore_3324-51
cg25485875	0.00681360151304489	0	EpiScore_3324-51
cg07808590	-0.0185315682000387	0	EpiScore_3324-51
cg06710937	0.0540052502487167	0	EpiScore_3324-51
cg07839457	-0.0661457709403481	0	EpiScore_3324-51
cg22019247	-0.0175598176430242	0	EpiScore_3324-51
cg00111102	-0.00122610213748289	0	EpiScore_3324-51
cg12107580	-0.00209273482935692	0	EpiScore_3324-51
cg21913886	0.00193267904522849	0	EpiScore_3324-51
cg15698568	-0.00360329287250292	0	EpiScore_3324-51
cg08448407	-0.00240628455333532	0	EpiScore_3324-51
cg12568707	-0.0182827532803239	0	EpiScore_3324-51
cg11750706	-0.00879417096185468	0	EpiScore_3324-51
cg02673901	0.00024613306534753	0	EpiScore_3324-51
cg13298859	0.00475197384549132	0	EpiScore_3324-51
cg07880478	-0.0100752760267769	0	EpiScore_3324-51
cg00365481	-0.00149350846047176	0	EpiScore_3324-51
cg16566171	0.000670879251556575	0	EpiScore_3324-51
cg11680605	-0.0141125516246839	0	EpiScore_3324-51
cg18104148	-0.00472954190786479	0	EpiScore_3324-51
cg04542977	-0.0148471871832634	0	EpiScore_3324-51
cg23041295	-0.00662187792213019	0	EpiScore_3324-51
cg01961825	0.000419694351851144	0	EpiScore_3324-51
cg20801711	-0.0106815450153814	0	EpiScore_3324-51
cg23651707	-0.0105468225714246	0	EpiScore_3324-51
cg18147395	-0.0153986963978508	0	EpiScore_3324-51
cg12242450	-0.0137563903015924	0	EpiScore_3324-51
cg16238336	0.00616124612467972	0	EpiScore_3324-51
cg09363604	-0.00565590721923642	0	EpiScore_3324-51
cg25695992	0.00134104953952274	0	EpiScore_3324-51
cg14750190	-0.0138104721417651	0	EpiScore_3324-51
cg03919875	0.0019109895820968	0	EpiScore_3324-51
cg20480045	-0.00452371264943344	0	EpiScore_3324-51
cg14167415	0.000501057344363761	0	EpiScore_3324-51
cg18722247	-0.00205002522012949	0	EpiScore_3324-51
cg07434465	-0.0012430357696428	0	EpiScore_3324-51
cg19673115	-0.0270123930553463	0	EpiScore_3324-51
cg00189276	0.0118019673139338	0	EpiScore_3324-51
cg09802689	-0.0261661866033795	0	EpiScore_3324-51
cg23970331	0.00131728191651097	0	EpiScore_3324-51
cg17292662	0.00645266600415171	0	EpiScore_3324-51
cg02096194	-0.00286965703129952	0	EpiScore_3324-51
cg18537063	0.00106403442989848	0	EpiScore_3324-51
cg03747001	-0.00297206714656535	0	EpiScore_3324-51
cg07251887	0.00879947990803389	0	EpiScore_3324-51
cg15749858	0.00106986689997798	0	EpiScore_3324-51
cg23772843	3.92775934122408e-05	0	EpiScore_3324-51
cg08957279	0.00256503849459652	0	EpiScore_3324-51
cg21637763	-0.0146029730520366	0	EpiScore_3324-51
cg04342259	0.00237761893253083	0	EpiScore_3324-51
cg25304816	-0.00157998997917887	0	EpiScore_3324-51
cg07370274	-0.0112820790854621	0	EpiScore_3324-51
cg21687775	0.000978560602563489	0	EpiScore_3324-51
cg08305942	0.00100341705006525	0	EpiScore_3324-51
cg19189965	-0.0092385978988131	0	EpiScore_3324-51
cg05452692	-0.00469767781805713	0	EpiScore_3324-51
cg08823894	0.0276287328992222	0	EpiScore_3324-51
cg21499658	-0.00481287213913612	0	EpiScore_3324-51
cg16742090	-0.00792035868458914	0	EpiScore_3324-51
cg18854424	0.00940029329528552	0	EpiScore_3324-51
cg10466626	-0.025373633812284	0	EpiScore_3324-51
cg01950680	-0.00232941566806713	0	EpiScore_3324-51
cg18650367	0.0279900125735967	0	EpiScore_3324-51
cg05962106	-0.0170554191649979	0	EpiScore_3324-51
cg11301337	0.00530730459659833	0	EpiScore_3324-51
cg14228756	-0.000913624257976303	0	EpiScore_3324-51
cg14866740	-0.00442374165122744	0	EpiScore_3324-51
cg00995180	0.0115129592202446	0	EpiScore_3324-51
cg03314137	-0.00844209231392415	0	EpiScore_3324-51
cg00957901	-0.00673033753252314	0	EpiScore_3324-51
cg01065599	-0.00957894491901762	0	EpiScore_3324-51
cg08262429	0.00289733227842735	0	EpiScore_3324-51
cg02269952	-0.00230186281486277	0	EpiScore_3324-51
cg04799958	0.0170463676738261	0	EpiScore_3324-51
cg22577252	-0.0329777706245608	0	EpiScore_3324-51
cg26766403	-0.00717105426496732	0	EpiScore_3324-51
cg05952672	0.0190120617365705	0	EpiScore_3324-51
cg23045404	-0.00537942886417403	0	EpiScore_3324-51
cg03636183	0.00847805713558262	0	EpiScore_3324-51
cg18228590	0.00520144512856093	0	EpiScore_3324-51
cg04080302	-0.000250557460844457	0	EpiScore_3324-51
cg11395610	0.00692729578807758	0	EpiScore_3324-51
cg27293155	0.000108985030619238	0	EpiScore_3324-51
cg02272993	0.00723867828238845	0	EpiScore_3324-51
cg15806780	-0.00789183618926628	0	EpiScore_3324-51
cg10947350	-0.00663091733795754	0	EpiScore_3324-51
cg22094923	0.031933678994766	0	EpiScore_3324-51
cg01959716	-0.00592448840221067	0	EpiScore_3324-51
cg24665839	-0.00066466026640881	0	EpiScore_3324-51
cg20426415	-0.0105652983010045	0	EpiScore_3324-51
cg27396284	0.00614020359098177	0	EpiScore_3324-51
cg05642698	-0.000879320604492081	0	EpiScore_3324-51
cg01877196	-0.011059773594051	0	EpiScore_3324-51
cg18153869	0.00683728693605812	0	EpiScore_3324-51
cg06322403	-0.010684909672402	0	EpiScore_3324-51
cg07264048	-0.00262286509933045	0	EpiScore_3324-51
cg05250061	0.00432751975125751	0	EpiScore_3324-51
cg09599740	-0.00297919739151021	0	EpiScore_3324-51
cg04573702	0.0177884101911575	0	EpiScore_3324-51
cg22786631	-0.00563376510901022	0	EpiScore_3324-51
cg11835347	0.0159942929456589	0	EpiScore_3324-51
cg13957457	-0.00231610876648338	0	EpiScore_3339-33
cg19369363	-0.00176710901354447	0	EpiScore_3339-33
cg18911472	0.00248685177812681	0	EpiScore_3339-33
cg04201675	-0.00849820775253238	0	EpiScore_3339-33
cg19891951	0.00559627243613477	0	EpiScore_3339-33
cg00656387	0.000312567057222068	0	EpiScore_3339-33
cg14567414	-0.00441486358683071	0	EpiScore_3339-33
cg17418304	-0.00367384938314638	0	EpiScore_3339-33
cg13846960	-0.00253658399717962	0	EpiScore_3339-33
cg02274103	-0.00543738927520731	0	EpiScore_3339-33
cg08403195	0.00880491436131404	0	EpiScore_3339-33
cg04400972	0.00651940280001867	0	EpiScore_3339-33
cg10785099	-0.00350460322709098	0	EpiScore_3339-33
cg13731800	-0.00626736607839132	0	EpiScore_3339-33
cg18154014	0.00879693863201861	0	EpiScore_3339-33
cg22405728	-0.00625489742234697	0	EpiScore_3339-33
cg18845189	0.000283951003188884	0	EpiScore_3339-33
cg18333921	0.0113898505974548	0	EpiScore_3339-33
cg01311181	-0.00331205083605786	0	EpiScore_3339-33
cg11173754	0.00148902503297287	0	EpiScore_3339-33
cg27468830	-0.0137357447679618	0	EpiScore_3339-33
cg00230120	-0.00291040134237562	0	EpiScore_3339-33
cg08495830	0.028147035629368	0	EpiScore_3339-33
cg00225132	-0.00687974440742598	0	EpiScore_3339-33
cg01904812	0.00464739199157676	0	EpiScore_3339-33
cg02196294	-0.00277282563363028	0	EpiScore_3339-33
cg25786696	-0.000560194488475461	0	EpiScore_3339-33
cg25762068	-0.00136395824008586	0	EpiScore_3339-33
cg15162101	0.00795030300949418	0	EpiScore_3339-33
cg23801021	0.0304314142486542	0	EpiScore_3339-33
cg16733654	0.00221302318352399	0	EpiScore_3339-33
cg04285418	0.00846183063980668	0	EpiScore_3339-33
cg13794530	-0.0143340017055669	0	EpiScore_3339-33
cg10862723	0.0147569064641094	0	EpiScore_3339-33
cg14094960	-0.00744922419912642	0	EpiScore_3339-33
cg01547142	-0.00355232643247912	0	EpiScore_3339-33
cg13864107	-0.00229446472542196	0	EpiScore_3339-33
cg13606015	-0.0135750999144872	0	EpiScore_3339-33
cg19669909	-0.0100464410219332	0	EpiScore_3339-33
cg02037863	0.0349333028750027	0	EpiScore_3339-33
cg15971010	0.00143285782541934	0	EpiScore_3339-33
cg12185828	0.00222987997826075	0	EpiScore_3339-33
cg14109799	0.00501906732070884	0	EpiScore_3339-33
cg21014120	0.00857036086447729	0	EpiScore_3339-33
cg16855817	0.00333302711404652	0	EpiScore_3339-33
cg09763839	0.00531399000035946	0	EpiScore_3339-33
cg22864613	0.0119910308579173	0	EpiScore_3339-33
cg05678191	-0.0232968657704829	0	EpiScore_3339-33
cg16140714	-0.0175509626492624	0	EpiScore_3339-33
cg21141812	-0.00280644468172804	0	EpiScore_3339-33
cg21018429	0.000253984223361717	0	EpiScore_3339-33
cg19278809	0.0162787606177073	0	EpiScore_3339-33
cg07087293	0.00523384523310491	0	EpiScore_3339-33
cg10160614	-0.000805061685562957	0	EpiScore_3339-33
cg11447650	0.016274013634515	0	EpiScore_3339-33
cg21879513	-0.000704132217022836	0	EpiScore_3339-33
cg03697509	-0.0134198992374427	0	EpiScore_3339-33
cg05711928	0.0154717382492022	0	EpiScore_3339-33
cg02086858	0.014466488220511	0	EpiScore_3339-33
cg25983070	0.00165024124821464	0	EpiScore_3339-33
cg21510910	0.0107202185716142	0	EpiScore_3339-33
cg14148981	0.0116066871791792	0	EpiScore_3339-33
cg06503456	0.00412550147985942	0	EpiScore_3339-33
cg04935522	0.0100869158879772	0	EpiScore_3339-33
cg00503090	-0.0173702187967349	0	EpiScore_3339-33
cg22699977	-0.00974411982525363	0	EpiScore_3339-33
cg15760943	0.00215806546318701	0	EpiScore_3339-33
cg13537974	-0.00144247795319769	0	EpiScore_3339-33
cg02004723	0.0139428130335029	0	EpiScore_3339-33
cg00748978	0.00191935420951195	0	EpiScore_3339-33
cg19241744	0.000503287026458115	0	EpiScore_3339-33
cg14907737	-0.0089303065892275	0	EpiScore_3339-33
cg04292976	0.000450362945350039	0	EpiScore_3339-33
cg06192883	0.0423407296227786	0	EpiScore_3339-33
cg06703375	0.00183434192423815	0	EpiScore_3339-33
cg13132016	0.008761433586786	0	EpiScore_3339-33
cg03672272	-0.0077629694669401	0	EpiScore_3339-33
cg15405364	0.00373618269661608	0	EpiScore_3339-33
cg15065123	0.00616397279933686	0	EpiScore_3339-33
cg22061523	-0.0167589309009207	0	EpiScore_3339-33
cg27550595	-0.0100732401033715	0	EpiScore_3339-33
cg02070077	-0.00073333376929749	0	EpiScore_3339-33
cg14009561	0.0290599027663207	0	EpiScore_3339-33
cg03806069	-0.00443800427157503	0	EpiScore_3339-33
cg04475846	-0.00236843975173634	0	EpiScore_3339-33
cg05222924	0.0261543613869032	0	EpiScore_3339-33
cg03366382	-0.00803838038790924	0	EpiScore_3339-33
cg08376992	0.017539045131077	0	EpiScore_3339-33
cg13053653	0.000700493979027794	0	EpiScore_3339-33
cg15322500	0.0101993246415813	0	EpiScore_3339-33
cg07626482	-0.0115772552675187	0	EpiScore_3339-33
cg25329734	0.00566511690211934	0	EpiScore_3339-33
cg22407942	-0.0183952821619474	0	EpiScore_3339-33
cg08759238	0.00526060548350193	0	EpiScore_3339-33
cg25691239	0.00382691925851977	0	EpiScore_3339-33
cg22203867	0.00800656532807272	0	EpiScore_3339-33
cg23153809	-0.000201425222210202	0	EpiScore_3339-33
cg24509168	0.00651266050082701	0	EpiScore_3339-33
cg18132363	-0.0149699233988257	0	EpiScore_3339-33
cg24425483	0.00167764074963516	0	EpiScore_3339-33
cg18525669	0.0096166797432411	0	EpiScore_3339-33
cg06032302	-0.000554159230425357	0	EpiScore_3339-33
cg26783428	-0.00154369222230481	0	EpiScore_3339-33
cg13295089	-0.0095685476999068	0	EpiScore_3339-33
cg00590817	-0.02393242729967	0	EpiScore_3339-33
cg15742515	-0.00295165562736873	0	EpiScore_3339-33
cg01855313	0.00171853449276573	0	EpiScore_3339-33
cg06679694	0.00478989298850099	0	EpiScore_3339-33
cg09308553	-0.00897968146528179	0	EpiScore_3339-33
cg00993308	-0.0145111330914931	0	EpiScore_3339-33
cg26277754	-0.0263445591249116	0	EpiScore_3339-33
cg23426304	0.0016363393868783	0	EpiScore_3339-33
cg10165585	0.00104608625501262	0	EpiScore_3339-33
cg20281729	-0.00431650920950088	0	EpiScore_3339-33
cg09490124	0.00312626639412656	0	EpiScore_3339-33
cg19332610	-0.000143866873454539	0	EpiScore_3339-33
cg19696083	0.00955133832355205	0	EpiScore_3339-33
cg01164118	-0.0222098646284047	0	EpiScore_3339-33
cg09826001	0.00825991583601512	0	EpiScore_3339-33
cg26923072	0.00589446223793018	0	EpiScore_3339-33
cg17286157	0.0162386834969462	0	EpiScore_3339-33
cg13337047	0.0244258070009353	0	EpiScore_3339-33
cg19693031	-0.000401996936963313	0	EpiScore_3339-33
cg22294523	-0.0199184847287659	0	EpiScore_3339-33
cg12226046	0.000749649237390944	0	EpiScore_3339-33
cg20057676	0.00869267988428289	0	EpiScore_3339-33
cg21373526	0.00738953917564427	0	EpiScore_3339-33
cg24222083	-0.0226672388678138	0	EpiScore_3339-33
cg05331060	-0.00483202362334771	0	EpiScore_3339-33
cg04406762	-0.00239001326556264	0	EpiScore_3339-33
cg07003643	-0.00606654531187409	0	EpiScore_3339-33
cg26422060	-0.0273099844910222	0	EpiScore_3339-33
cg22246906	-0.014562375957865	0	EpiScore_3339-33
cg26654827	0.0131098050037133	0	EpiScore_3339-33
cg09116580	-0.00548718000047937	0	EpiScore_3339-33
cg02850416	0.000598382301179318	0	EpiScore_3339-33
cg07965774	0.00170939523142097	0	EpiScore_3339-33
cg02887499	0.00373038251391964	0	EpiScore_3339-33
cg19633808	0.000283393557326244	0	EpiScore_3339-33
cg10183487	-0.0220387751123407	0	EpiScore_3339-33
cg15190754	-0.022085812964835	0	EpiScore_3339-33
cg02727219	0.0120792684511586	0	EpiScore_3339-33
cg11903188	0.00569117672822886	0	EpiScore_3339-33
cg11643848	7.51701285959188e-05	0	EpiScore_3339-33
cg14476101	-0.0114310387577136	0	EpiScore_3339-33
cg13391820	-0.00691370602576906	0	EpiScore_3339-33
cg17207559	-0.00384964469920866	0	EpiScore_3339-33
cg27174822	0.00649862495733314	0	EpiScore_3339-33
cg03696345	-0.00622565194081694	0	EpiScore_3339-33
cg19695507	0.0114377865276549	0	EpiScore_3339-33
cg10470368	0.00169714194317634	0	EpiScore_3339-33
cg19098826	-0.00102659623472891	0	EpiScore_3339-33
cg25800166	-0.00881797333135744	0	EpiScore_3339-33
cg12006284	0.00116726101646552	0	EpiScore_3339-33
cg20377627	0.00273291433919807	0	EpiScore_3339-33
cg14283299	-0.00131367629615653	0	EpiScore_3339-33
cg26886850	-0.00335580771594041	0	EpiScore_3339-33
cg27209729	-0.0067469516627087	0	EpiScore_3339-33
cg04694205	-0.000828888575351459	0	EpiScore_3339-33
cg22331825	0.00843722350807513	0	EpiScore_3339-33
cg06500161	0.0447664932252361	0	EpiScore_3339-33
cg13957874	0.00390027606736431	0	EpiScore_3339-33
cg18496543	0.000909189629321159	0	EpiScore_3339-33
cg05285244	-0.00377116322336187	0	EpiScore_3339-33
cg07117402	-0.0182314701052071	0	EpiScore_3339-33
cg05956769	0.00902757445979171	0	EpiScore_3339-33
cg21429551	-0.00562093431046015	0	EpiScore_3339-33
cg02950892	-0.000889540781009602	0	EpiScore_3339-33
cg03205046	0.0137170269893904	0	EpiScore_3339-33
cg01575519	0.00884950851435026	0	EpiScore_3339-33
cg23093450	0.0186836907902863	0	EpiScore_3339-33
cg00408278	0.0118677676508326	0	EpiScore_3339-33
cg00779393	0.00561131618136117	0	EpiScore_3339-33
cg19936954	-0.0301486632533034	0	EpiScore_3339-33
cg16523141	-0.0298689730328725	0	EpiScore_3339-33
cg06302295	0.0172974359467727	0	EpiScore_3339-33
cg23045998	0.00129291664771626	0	EpiScore_3339-33
cg19093890	0.00321160005330505	0	EpiScore_3339-33
cg06448705	0.0176955690594383	0	EpiScore_3339-33
cg10909840	0.000921893276542851	0	EpiScore_3339-33
cg17709884	-0.00361441474275538	0	EpiScore_3339-33
cg24967487	-0.0151558586607771	0	EpiScore_3339-33
cg26816583	-0.000476578769565168	0	EpiScore_3339-33
cg26838691	-0.012699333965108	0	EpiScore_3343-1
cg03427576	0.00105846700137274	0	EpiScore_3343-1
cg19843939	0.0066352001607996	0	EpiScore_3343-1
cg15565319	0.00191049530004169	0	EpiScore_3343-1
cg25508605	0.0100624806884188	0	EpiScore_3343-1
cg11113759	0.00492754100241413	0	EpiScore_3343-1
cg12173150	0.00344900105898812	0	EpiScore_3343-1
cg23367987	-0.00749794283051301	0	EpiScore_3343-1
cg08635685	0.00496111367408715	0	EpiScore_3343-1
